570132,153886,569795.8832527713
569550,153778,569226.6682733041
569503,153771,569181.1371002793
569461,153763,569140.0074719826
569454,153762,569133.2370187417
582479,70237,560089.728909091
557418,161642,559924.9439302717
569624,88145,552660.5879399817
569243,88067,552286.1075592646
536857,189780,547914.3570401707
569250,68402,547308.4432770401
562531,67445,540810.4995288873
549222,101577,537070.7292388873
542371,121884,535839.3484207818
541814,122559,535491.8632523924
541813,122559,535490.9322525617
541812,122560,535490.2547071564
539166,101045,527573.7571864538
538507,100945,526934.8828554247
538506,100945,526933.951855594
538490,100944,526918.8024038763
509995,198963,525233.3115777407
509911,198924,525145.2228693566
526612,127926,522699.0937280447
512951,155183,516889.1123210575
516164,132967,514249.6712562859
518233,125355,514246.6148178044
518189,125347,514203.6231898462
518093,125316,514106.39011889853
507113,150121,510170.9490063657
498626,179809,509794.10843248595
520546,97425,509321.0353170145
520468,97408,509244.10860497976
520452,97407,509228.95915326214
513015,95940,501933.29576953663
446481,337795,501289.3731541161
468162,227123,493424.07228539954
481762,168611,491255.54462801525
477054,166837,486422.76927370817
476744,166731,486107.2931570549
476721,166725,486084.3594343937
480341,142278,483258.3784770383
477460,148851,482242.1239046711
470100,146807,474871.9043042944
470098,146806,474869.78885020723
470082,146802,474853.87903521257
469603,146662,474372.4464966903
486507,66330,469749.56671170227
454877,150125,461540.2556652784
454052,149827,460696.6513860605
463342,107749,458680.7844898265
455811,132666,457984.74868920917
465886,93028,457318.1454587743
462532,96983,455197.9842800289
462192,96901,454860.6610746697
461538,96768,454218.0777467468
430876,205260,453169.53848755645
457671,105808,452909.1294094231
459130,96257,451846.7149427895
455928,105375,451176.6509381143
455737,105320,450984.8899770296
457795,95936,450522.4712981011
440432,137430,444874.3591761334
438453,140707,443862.4806640497
451171,90590,443000.56105955015
432257,136211,436954.47461488727
432975,131663,436470.22176535963
437998,92183,431140.2531892594
410685,188005,429998.3647898406
428214,120899,429309.54813314043
417177,149977,426404.05079119507
417096,149952,426322.30344426265
415983,143793,423725.07482486713
414735,142845,422322.91224055085
414666,142813,422250.5627106076
418939,121509,420829.1319026477
414849,125268,417974.07778104034
431667,59301,416912.0048355325
415563,117273,416612.4435268633
410624,133548,416139.20614079153
409785,133256,415284.0885904973
411584,123915,414591.4394957103
416354,105817,414445.2904923676
416352,105815,414442.92158385477
412381,105102,410565.20825045544
412285,105078,410469.74936048756
412231,105070,410417.4477342219
391739,163342,406108.69549594866
415765,74894,406059.36038668925
399086,135998,406018.29343657824
410384,94051,405905.07673024427
391551,163227,405904.52026881516
393818,145957,403637.93895358284
405348,100992,402975.7887512729
392246,145440,402043.37128157425
382420,180691,401829.8889043969
382256,180611,401656.92857810017
405494,94417,401445.25187770143
389016,151424,400552.9131115503
396817,120204,399902.795621394
399437,106840,398954.85023312917
376541,186863,397920.86161475803
406430,76432,397758.2898733849
405857,76278,397185.794988813
390085,125022,394856.4481837561
403409,73077,394095.39978654095
403257,73022,393939.9478188552
403255,73022,393938.0858191937
395560,100105,393638.34833236184
402818,72928,393507.41417714406
385709,131125,392329.2252843547
385704,131124,392324.31683077523
385700,131124,392320.59283145226
385580,131087,392199.4950380127
385559,131081,392178.42331501294
396523,89648,391884.5282400108
396339,89599,391700.8050042953
396220,89578,391584.6934814973
395866,89479,391230.0275532711
396464,86896,391132.0926705195
390986,104870,390587.66544491024
390986,104870,390587.66544491024
384255,122609,388817.13364134234
380659,110475,382393.84224875626
383238,86468,378710.2104148956
383229,86465,378701.07105314184
396298,30871,376777.7624997726
378477,94152,376225.26402766095
378155,94054,375900.6435484442
378150,94053,375895.73509486485
379221,80621,373488.4360678298
373677,98976,372979.12898957625
365739,122892,371650.46837773797
365721,122881,371630.92238210206
365702,122871,371610.6988410611
371646,92383,369417.24330481084
371535,92358,369307.5659629561
371965,90056,369124.4438022561
371841,89987,368991.51146787166
371755,89941,368899.7865788462
357937,137689,368137.1728350853
369242,91840,367041.49395855475
367888,91475,365688.40932235215
367882,91474,365682.569868942
382725,33007,364682.68045032927
366617,91158,364424.76348453417
365452,90865,363265.8865349915
370193,73168,363194.37376125576
365351,90840,363165.5191914442
364791,90708,362610.703302037
362440,99282,362595.0409457546
362439,99282,362594.1099459239
363062,96248,362405.1421129583
355147,122956,361805.5392537318
368653,73168,361760.6340219086
363683,91375,361748.2095915016
358534,104111,360182.4870284843
369562,63425,360137.50639863434
368686,63173,359258.08003162994
368106,60908,358144.02585562784
366050,67502,357901.1686865645
366048,67500,357898.7997780517
357688,93659,356745.75551444414
364460,67297,356368.9207984153
364455,67297,356364.2657992616
364418,67292,356328.5515333956
364418,67292,356328.5515333956
364413,67292,356323.8965342419
364413,67292,356323.8965342419
364413,67292,356323.8965342419
364372,67285,356283.9513602016
364370,67285,356282.0893605401
364370,67285,356282.0893605401
364329,67278,356242.14418649976
364318,67276,356231.39627951017
364316,67275,356229.280825423
364316,67275,356229.280825423
364316,67275,356229.280825423
364273,67268,356187.47365172126
364248,67261,356162.42447497277
364218,67260,356134.2410256248
364203,67258,356119.7691193123
364179,67254,356096.4113056716
364177,67254,356094.5493060101
351600,109699,355143.2375328112
354596,96497,354586.4076978669
354290,96427,354283.7799398612
354284,96424,354277.4335775997
346168,117513,352066.53933448537
350950,95497,350938.52788928885
350950,95497,350938.52788928885
350948,95497,350936.66588962736
357907,67971,350438.9071904538
340649,129319,349920.63421820797
350550,92927,349914.7500829877
350538,92924,349902.8177217418
346610,97148,347316.4418806573
337715,129327,347191.10835020785
337705,129328,347182.05180632614
359522,46405,346476.47377284523
344322,100779,346106.60728756496
360445,39657,345625.4761521195
360430,39657,345611.5111546584
351800,70207,345320.0153199201
340801,107919,344638.22148288286
350150,69763,343671.33183418814
348818,73977,343499.29700946057
331999,123659,340432.93363290356
338356,99944,340340.62785189634
329713,130830,340122.1897063876
329971,129390,339997.4132897374
329823,129324,339842.89732269215
336874,93029,337208.2487491402
325782,121406,334073.8748641007
347000,37682,332607.6109370322
345743,37414,331369.41836370307
345682,37407,331310.8531930478
345675,37407,331304.33619423263
345673,37407,331302.47419457114
330946,90090,330944.37919540465
330483,89975,330484.1790148163
329834,90804,330090.0738435534
329834,90804,330090.0738435534
334334,71060,329275.36890123674
325751,91220,326394.23857570573
322068,103607,326104.90616999735
325145,91066,325791.02069671935
323831,90758,324489.62295601045
317320,111165,323600.12752292637
288782,211738,322521.92630726105
320342,91511,321432.21572908014
312212,117432,320432.9792732316
311388,117184,319602.9787151287
311140,117097,319350.04022206954
332192,37495,318773.9694657593
332069,37461,318650.8390361045
325090,62940,318611.15652929177
325090,62940,318611.15652929177
317081,92345,318607.60627204
325026,62930,318549.0379958673
317005,92325,318531.78119638975
318704,76674,316146.7346924737
318704,76674,316146.7346924737
318704,76674,316146.7346924737
323934,43088,312503.3434663084
310160,88526,311196.2139917745
310093,88479,311121.9246451075
309985,88436,311010.4781230827
316031,63916,310424.6005820396
315998,63911,310392.6103154966
322807,34827,309360.31964649854
322598,34797,309158.13704910234
322597,34797,309157.2060492716
322165,34738,308740.06031127454
321572,34660,308168.2079664396
321413,34634,308013.58917828347
321336,34625,307939.621101485
321309,34621,307913.4702883521
310608,68548,306549.78939966985
303925,89593,305661.8659192829
305197,83147,305212.3304760432
314556,42222,303552.935520942
305735,72975,303135.069966945
309566,58448,303019.79787664383
306800,66236,302418.55541201617
302210,82159,302181.02100903424
302202,82158,302173.3195559626
302201,82158,302172.38855613186
302201,82158,302172.38855613186
302201,82158,302172.38855613186
301978,82103,301950.8356004632
308718,56457,301725.68225863896
308718,56456,301725.4288042133
308123,56456,301171.48390492005
308122,56456,301170.55290508934
308112,56455,301160.9894523562
308111,56455,301160.0584525254
317723,21073,301141.10433615895
240698,299323,299954.53631909617
301274,72333,298819.16198070406
301262,72331,298807.48307388375
309253,41787,298505.5907433301
305012,56176,298204.1761922817
304918,56170,298115.1414816376
304888,56166,298086.19766901253
304888,56166,298086.19766901253
308717,41496,297932.8195961773
297062,84148,297892.3547330414
287982,117496,297891.07445752656
287966,117490,297874.6577336806
296982,84134,297814.3263846222
299997,71873,297513.68616102904
302983,59501,297157.9135010935
303030,57762,296760.91324687726
309309,33882,296554.16949883435
309309,33882,296554.16949883435
298499,71482,296019.9477341314
298489,71478,296009.6239181213
302272,53706,295027.20422460575
301461,56266,294921.006691618
301458,56263,294917.4533288487
303171,48347,294505.9108052147
304793,40928,294135.6141465469
304783,40927,294126.0506938138
283546,115718,293310.51723947935
298268,60110,292922.6030443718
296434,64189,292248.98995714326
283776,109742,292010.0035526741
283530,109577,291739.15761407325
291010,72136,289213.4491960791
294152,60302,289139.2709907568
290630,72067,288842.18090502394
289610,72136,287910.04943303624
279747,103679,286722.31105169194
282525,92155,286387.81977993995
282523,92154,286385.7043258528
281485,91761,285319.7189122465
279636,97065,284942.6224990174
279634,97064,284940.50704493024
284483,79134,284910.48737173097
289596,59513,284697.66022001987
284691,76197,284359.73968829744
287627,65117,284284.880154806
284001,78185,284221.21720333956
192885,412671,284169.1936539128
287382,65031,284034.98811566486
287159,64969,283811.66097901645
283097,78614,283488.32530496386
286758,64838,283405.12751712336
286750,64835,283396.9191552004
282127,81027,283196.8409983124
286340,64715,282984.79469351313
286340,64715,282984.79469351313
286328,64711,282972.6088778415
286076,64645,282721.2689283987
286076,64645,282721.2689283987
286041,64633,282685.6424812145
295294,30534,282657.6414537608
295291,30534,282654.84845426853
295274,30531,282638.2610938689
281202,76309,281139.86817450495
271721,107188,280139.4779898522
280096,76048,280044.030756598
282869,59347,278392.75092393573
282869,59347,278392.75092393573
279739,70575,278324.50774526363
279693,70561,278278.1333910898
277364,77149,277779.59254167904
284663,49633,277600.90832921554
266652,111444,276498.94188350963
266567,111424,276414.7378093826
276624,73992,276290.4970450492
285083,40596,275701.4606132387
276700,70874,275570.9821329089
276157,71781,275295.3323889081
270624,84688,273415.4465976763
280885,44842,272869.29081521806
278565,47215,271310.8185600337
275914,54303,270639.2229779642
275905,54300,270630.0836162105
277265,47945,270285.54051081336
276909,47877,269936.8696701218
266997,79331,268680.9548531852
258608,104709,267302.96368802834
263849,85372,267281.28557154624
267180,73085,267268.25147940073
267778,62096,265039.7786943649
267771,62093,265032.50133227266
265188,70389,264730.3866849178
263028,78044,264659.6206791058
262900,78008,264531.32834144594
266569,60260,263448.8575734418
263937,69709,263393.35688719206
261444,78230,263232.0594703828
261441,78230,263229.2664708906
268847,48228,262520.1115380709
260851,77425,262475.94575807697
258717,84085,262177.19859431055
270465,40639,262103.00362771418
260209,77646,261934.25729481448
265478,57663,261774.91561460262
252648,102964,261311.9267239734
264833,57470,261125.50401961547
252339,102889,261005.23869434706
266948,47836,260652.788724619
266490,47738,260201.55226842096
251359,102605,260020.87780332335
251141,102540,259801.44530255164
265912,47616,259632.51292631717
255585,83246,259048.65886127023
254411,86087,258675.72908333875
255434,81704,258517.25116242585
256148,76029,257743.63117583143
256089,76020,257686.42109598636
256072,76016,257669.58028116092
251795,91699,257662.61976303844
251795,91699,257662.61976303844
251795,91699,257662.61976303844
247294,106410,257200.757581066
253869,79117,256404.54982807033
253811,79104,256347.2569303533
241287,124497,256192.47179509478
258243,58003,255125.30634389527
258020,57955,254905.52756920643
253754,73522,254879.40733584296
251966,79836,254815.09088222828
265605,29036,254637.51274910386
265184,28552,254122.88987833014
255291,64622,254054.6096871266
251856,76863,253959.16089329324
245113,101134,253833.0214003123
249978,82989,253763.40502288332
259477,46460,253348.53569938522
259241,46418,253118.17465345075
259216,46415,253094.13929440512
259213,46415,253091.3462949129
259209,46414,253087.36884116422
251361,74735,252958.9649592229
251344,74732,252942.3775988232
251344,74732,252942.3775988232
251335,74729,252933.23823706942
263924,28443,252922.20355919216
263924,28443,252922.20355919216
263886,28441,252886.3186567725
263866,28438,252866.93829688054
263862,28438,252863.21429755757
263818,28435,252821.48994172778
263812,28435,252815.90394274332
263806,28435,252810.31794375886
248598,83916,252713.57750906274
250711,74577,252313.76926998096
251728,70063,252116.50282031923
254883,57707,251922.12440259053
251559,69072,251707.99051307232
255261,55377,251683.49352677263
257927,43467,251146.89686566393
248241,76893,250601.20013792097
247163,80217,250440.0648313455
247130,80205,250406.3003838227
255601,48612,250285.41427948605
256719,40840,249356.42429385704
254458,48355,249156.14368554435
252467,55500,249113.45489403035
247163,73693,248786.52815819505
250568,57865,247944.9059321841
249825,59145,247577.59472281384
248273,62045,246867.700819976
248272,62045,246866.76982014524
245982,70411,246855.17993299646
245244,67889,245528.88999633634
234516,103895,244667.00386321716
234514,103895,244665.14186355568
233825,103540,243933.7066590553
245088,60757,243576.01705877492
244905,61006,243468.75424174345
245284,54274,242115.34798390346
243837,57543,241596.73374637056
246024,47165,241002.48034648015
240858,63285,240278.62056284855
233748,88536,240059.1894691527
243374,52569,239904.9985113926
243068,53226,239786.63212085786
243000,53206,239718.25504385354
237103,68206,238029.96542718343
238583,62736,238021.44946820443
233713,72925,236069.92743575235
247888,20071,235870.76982155605
241986,40131,235460.30459968394
241776,40871,235452.3509102323
238826,48435,234623.0306853948
237730,48094,233516.22691174078
240761,35160,233059.9078569554
240756,35161,233055.50631222737
239804,38224,232945.52537922267
240907,26948,231114.46608854222
230176,63472,230381.0763484342
230168,63471,230373.37489536253
234148,48714,230338.5272619355
230131,62426,230074.06802678714
230087,62417,230030.8229444032
236849,37571,230028.9151394011
230026,62402,229970.23013834254
229238,63239,229448.74362601154
229495,60400,228968.45346800133
228584,63053,228792.7272135275
228283,62050,228258.2814755141
231877,48753,228234.11136891547
228287,61606,228149.47170983418
227884,62844,228088.0553570385
229110,56151,227533.09067844102
219120,92786,227517.70525416566
235188,31207,226869.5404554925
227407,59567,226813.39828481275
226342,61385,226282.6636109596
217085,92419,225530.10282437445
231381,39754,225491.4990761522
223673,67098,225245.8101966237
207232,127270,225190.10168149418
228402,47124,224586.00969764072
225419,56799,224261.00877100366
224879,58458,224178.74975460814
224656,58383,223952.12771042588
215365,91986,223819.03734917287
213258,99032,223643.26058914993
229463,39397,223615.35817081496
229426,39394,223580.15081380037
229339,39375,223494.3381944376
227184,47083,223441.66027234046
227181,47083,223438.86727284823
221279,63559,222120.02138933126
225672,46828,221969.35764970526
221132,62088,221610.33295403328
227342,38999,221539.83266838355
227339,38997,221536.53276003996
227288,38987,221486.51722441515
225321,46117,221462.3706124538
217414,74263,221234.68321600414
220528,61957,221014.80652649901
221334,57537,220644.92382856424
228571,30582,220550.70555940224
221222,57506,220532.79476032464
221220,57506,220530.93276066316
226608,36742,220284.43215385216
226579,36721,220252.11061582124
225353,38602,219587.45259803615
222859,46600,219292.66751676434
221230,51589,219040.55292220923
223885,38309,218146.48269977776
216514,63209,217595.09814684308
219659,50590,217324.75121685254
217927,55681,217002.59599115027
217922,55678,216997.1806287195
218326,53706,216873.49243289523
218846,47914,215889.60431133147
207667,87762,215581.60915801727
208930,82909,215527.4476164125
227132,13380,214851.07377237573
227122,13380,214841.76377406827
209672,75208,214266.39695864686
220005,36022,213954.5530849525
209325,73491,213508.1587684821
209323,73491,213506.2967688206
212790,60641,213477.18381199733
210400,64973,212350.05878857218
213759,51954,212177.56405208816
213759,51954,212177.56405208816
216704,38619,211539.5437871602
214101,43757,210418.40006688618
204636,77209,210085.0441168056
208287,63550,210022.1904984625
214858,38943,209903.03733352612
210276,54364,209545.71680749772
182357,155431,209169.0109733505
206724,64854,208897.54233409776
210220,51918,208873.63129175743
197371,98334,208675.55508897972
218323,20208,208380.48308190182
218323,20208,208380.48308190182
218226,20203,208288.90882619115
207668,58625,208197.63855674674
217703,20136,207785.01446819087
215491,24943,206943.99826683733
206040,58287,206596.3032364135
216176,19956,206317.75593002065
207017,51974,205905.83228171975
212767,30260,205755.57190924033
210294,37182,205207.6208623802
211639,27260,203945.0408231136
209992,33095,203890.5906757322
203588,56609,203888.19512513236
210968,25630,202907.20922282187
201112,61536,202831.80949954403
210414,25580,202378.7625953051
207860,34624,202293.2308534521
207859,34624,202292.29985362137
206574,38694,202127.5245836406
208273,28157,201038.6440126632
203884,44189,201015.86710806037
201985,50796,200922.47181995786
206445,33996,200816.6967136197
166068,180960,200474.39276358695
202552,45517,200112.36281081408
179798,127754,199771.72426686905
202491,42096,199188.50423087995
200979,45001,198517.11759340038
195981,62508,198301.20706975507
194688,67233,198294.99644995015
205381,27647,198216.93074505107
193503,67887,197357.52084491358
205998,21477,197227.54383416174
205998,21477,197227.54383416174
207576,14741,196989.3925556821
201559,34187,196316.24133590548
199944,36085,195293.73310919723
192868,61697,195197.45305741797
197748,43134,195035.85772751505
192467,62445,195013.70603569955
188392,75147,194439.25984042897
191920,60832,194095.62713965678
197629,39536,194013.13972405196
192709,56888,193830.561751224
188280,72813,193743.42522984336
195448,44478,193235.20086491862
189996,64010,193109.8616301215
194196,48430,193071.24096712194
193080,50937,192667.6554011958
193008,50917,192595.55432486854
196433,38203,192561.80917704676
192927,50895,192514.5673412132
188581,63265,191603.67332248428
191424,50172,190932.02704583542
191421,50172,190929.2340463432
195064,36651,190893.90914009826
195062,36651,190892.04714043677
196784,29332,190640.19590741172
194769,36600,190606.33801431872
194695,36588,190534.40257373542
194602,36576,190444.77813636797
190349,51596,190292.12132995605
188417,57950,190103.8790777414
190861,47883,189827.71696073955
187731,59337,189816.7544822716
195390,30590,189661.2278108615
195389,30590,189660.29681103077
195232,30565,189507.79347696176
195231,30565,189506.862477131
194952,30511,189233.42698536636
186501,61058,189107.81975705439
194795,30486,189080.92365129734
186358,61030,188967.59005733876
192278,38557,188783.22774699322
193895,31650,188538.044755121
185093,63674,188460.0087729501
185091,63674,188458.1467732886
191775,32162,186694.0937798911
191760,32161,186679.87532800424
191848,31240,186528.3717870565
190317,36422,186416.41188007104
191403,32107,186333.82184944145
175184,91413,186265.30376409658
180330,71925,186116.90904541576
191121,31108,185818.07892591492
190660,32000,185614.96935165
189470,35963,185511.51944204202
187425,43001,185391.4370361198
179595,71619,185355.0671155595
185669,47734,184956.20113008545
185628,47727,184916.25595604515
185588,47718,184876.7348729842
183445,54074,184492.55856533375
184279,50482,184358.60412712465
184248,50420,184314.02895797926
190071,23496,182911.23401534016
186971,34122,182718.34126732967
175664,75147,182589.493994708
186699,34036,182443.31223275838
186390,34927,182381.46117834104
175403,75046,182320.90414188968
186258,34894,182250.2052046352
186254,34886,182244.45356990676
186207,34882,182199.68276015902
184967,33577,180714.48494452014
184966,33577,180713.5539446894
184966,33577,180713.5539446894
184922,33564,180669.29504460274
184810,33545,180560.20742947137
181978,43191,180368.437298932
181716,44059,180344.51378476896
177845,53482,179128.91449315852
181950,38360,179117.9309732006
182799,34231,178861.83650586134
182361,34153,178434.28913479188
177960,49993,178351.67698248912
182673,32655,178345.0863523124
178529,46940,178107.6195245753
178192,48057,178076.98117510125
181970,34085,178053.03330002422
181737,34033,177822.9307093252
177206,50372,177745.762337441
184794,21529,177499.80305318255
176820,50726,177476.11926946495
176817,50725,177473.07281554706
169909,75691,177369.46917634227
179313,38357,176662.12405624927
179306,38357,176655.60705743407
179264,38345,176613.4636114346
178737,40145,176579.04466685993
176781,44623,175892.97791612765
157419,114957,175693.42276917447
178966,33454,175096.38006586116
172388,57346,175027.79631761953
181587,20635,174287.49833942382
177829,33504,174050.5059795883
177807,33498,174028.50325675783
153437,122213,173825.24675589814
178036,30495,173480.57857767487
177240,33079,173394.42894836466
177135,33063,173292.61869532554
167075,68211,172835.17655190863
169108,59659,172560.35695937916
171673,48581,172140.60339753277
180121,14959,171484.04526737984
175187,32695,171385.75979638344
174967,32656,171171.05511101795
174963,32656,171167.33111169498
174945,32649,171148.7989337618
174780,32615,170986.5665112157
167591,58393,170827.1569132255
104566,289549,170738.40380351534
174487,32542,170695.28138773266
178424,18001,170675.14691753092
174106,32470,170322.32173356973
168348,53605,170318.38399493322
148018,127789,170193.4205506953
169665,48203,170175.34996448917
173825,32407,170044.74315231244
173647,32364,169868.12664213552
170175,45078,169858.11479791228
173300,32322,169534.42461498838
173299,32322,169533.49361515764
173228,32300,169461.81662980973
173171,32291,169406.46854962615
173171,32273,169401.90636996386
169730,44599,169322.41520332906
173075,32271,169312.02347736098
173042,32265,169279.77975639232
173040,32265,169277.91775673084
173783,29322,169223.73425619167
172935,32237,169173.06605058353
172900,32228,169138.19996667633
172898,32228,169136.33796701484
169780,43006,168965.21229475463
171309,37267,168934.13608697362
177054,15192,168687.72366766923
167307,48849,168143.78392258342
166033,53284,168081.7605161148
166970,47031,167369.2568337322
168960,39718,167368.43428190085
170442,31758,166730.67880263476
165870,46549,166222.991986734
169444,31551,165749.07590543514
165649,44339,165457.1067433818
168789,31421,165106.32194095856
172570,16242,164779.24757357538
168844,29489,164667.85298123158
164169,46301,164576.50457706777
161334,55542,164279.29240463488
161284,55525,164228.43368786105
162450,51046,164178.75711787917
165798,37944,163974.98466592535
165776,37925,163949.68703556102
165776,37925,163949.68703556102
165776,37925,163949.68703556102
170476,17812,163227.6573763166
163314,44081,163217.8308967665
167939,24148,162471.598046839
167919,24146,162452.47114137275
167918,24146,162451.540141542
162945,39233,161645.54490351447
164035,34791,161534.49016014626
161896,42419,161476.43188128647
162738,39189,161441.6759438203
162718,39180,161420.77485737426
161680,42514,161299.41408828538
160597,45521,161053.27872961495
152068,76354,160927.54148024996
161091,42887,160845.59368875608
165993,24497,160748.32797077255
165979,24494,160734.53360986506
167228,19824,160713.7202305297
161920,38585,160527.03160915893
161904,38599,160515.68397382656
161890,38593,160501.12924964202
159947,45332,160400.22595317682
163499,31645,160238.1066276709
158247,49373,159841.73557509214
159735,42717,159540.07066590004
160545,39128,159384.53259503012
162523,30579,159059.2683750867
156669,50449,158645.33480421072
161457,32256,158491.86562738163
159155,39908,158288.13728232682
156838,48192,158230.62713684197
161638,28738,157768.7239271966
158870,38256,157604.09561933758
158065,40251,157360.28233482386
164050,17647,157203.23248371237
162104,23972,156994.6060555225
160147,30664,156868.75640341983
158192,36099,156426.1765378961
158236,35181,156234.4693676727
150629,62930,156185.4605134507
151509,56927,155483.25344713614
151152,57795,155370.88494905236
153942,46977,155226.5044998009
157931,31530,155025.15231112987
157844,31513,154939.84660061848
157335,31921,154569.37709244766
157329,31919,154563.28418461184
155046,40156,154525.51567536523
161737,15240,154439.7650725825
156151,34931,154229.97111414903
155465,37422,154222.66020463232
155461,37422,154218.93620530935
151949,47106,153403.71745803935
152730,43147,153127.40225457543
154421,35328,152719.96281395617
150602,48651,152541.24777370493
151639,44245,152389.97439863178
153286,36903,152062.46872651015
151941,41433,151958.42250249846
150243,46064,151551.33223522775
150429,45226,151512.10339502466
152311,38254,151497.1608206305
152139,37872,151240.20925913178
